sensor_id,machine_id,sensor_type,sensor_value,unit,recorded_at
9587,3,Temperature,90.27,°C,2026-07-09 22:00:00
9588,3,Vibration,5.34,mm/s,2026-07-09 22:00:00
9589,4,Temperature,64.32,°C,2026-07-09 08:00:00
9590,4,Vibration,2.15,mm/s,2026-07-09 08:00:00
9591,4,Temperature,65.28,°C,2026-07-09 14:00:00
9592,4,Vibration,1.89,mm/s,2026-07-09 14:00:00
9593,4,Temperature,70.35,°C,2026-07-09 22:00:00
9594,4,Vibration,2.72,mm/s,2026-07-09 22:00:00
9595,5,Temperature,66.74,°C,2026-07-09 08:00:00
9596,5,Vibration,3.22,mm/s,2026-07-09 08:00:00
9597,5,Temperature,64.84,°C,2026-07-09 14:00:00
9598,5,Vibration,2.12,mm/s,2026-07-09 14:00:00
9599,5,Temperature,66.61,°C,2026-07-09 22:00:00
9600,5,Vibration,2.76,mm/s,2026-07-09 22:00:00
9601,1,Temperature,71.59,°C,2026-07-10 08:00:00
9602,1,Vibration,2.26,mm/s,2026-07-10 08:00:00
9603,1,Temperature,68.63,°C,2026-07-10 14:00:00
9604,1,Vibration,1.46,mm/s,2026-07-10 14:00:00
9605,1,Temperature,66.45,°C,2026-07-10 22:00:00
9606,1,Vibration,3.36,mm/s,2026-07-10 22:00:00
9607,2,Temperature,70.88,°C,2026-07-10 08:00:00
9608,2,Vibration,2.23,mm/s,2026-07-10 08:00:00
9609,2,Temperature,67.03,°C,2026-07-10 14:00:00
9610,2,Vibration,2.81,mm/s,2026-07-10 14:00:00
9611,2,Temperature,71.23,°C,2026-07-10 22:00:00
9612,2,Vibration,3.56,mm/s,2026-07-10 22:00:00
9613,3,Temperature,82.46,°C,2026-07-10 08:00:00
9614,3,Vibration,4.87,mm/s,2026-07-10 08:00:00
9615,3,Temperature,77.67,°C,2026-07-10 14:00:00
9616,3,Vibration,5.05,mm/s,2026-07-10 14:00:00
9617,3,Temperature,88.22,°C,2026-07-10 22:00:00
9618,3,Vibration,5.65,mm/s,2026-07-10 22:00:00
9619,4,Temperature,65.52,°C,2026-07-10 08:00:00
9620,4,Vibration,2.65,mm/s,2026-07-10 08:00:00
9621,4,Temperature,62.93,°C,2026-07-10 14:00:00
9622,4,Vibration,2.32,mm/s,2026-07-10 14:00:00
9623,4,Temperature,65.44,°C,2026-07-10 22:00:00
9624,4,Vibration,2.58,mm/s,2026-07-10 22:00:00
9625,5,Temperature,70.03,°C,2026-07-10 08:00:00
9626,5,Vibration,3.18,mm/s,2026-07-10 08:00:00
9627,5,Temperature,68.56,°C,2026-07-10 14:00:00
9628,5,Vibration,2.2,mm/s,2026-07-10 14:00:00
9629,5,Temperature,64.12,°C,2026-07-10 22:00:00
9630,5,Vibration,2.26,mm/s,2026-07-10 22:00:00
9631,1,Temperature,70.71,°C,2026-07-11 08:00:00
9632,1,Vibration,1.99,mm/s,2026-07-11 08:00:00
9633,1,Temperature,69.98,°C,2026-07-11 14:00:00
9634,1,Vibration,3.7,mm/s,2026-07-11 14:00:00
9635,1,Temperature,72.0,°C,2026-07-11 22:00:00
9636,1,Vibration,2.82,mm/s,2026-07-11 22:00:00
9637,2,Temperature,65.91,°C,2026-07-11 08:00:00
9638,2,Vibration,3.2,mm/s,2026-07-11 08:00:00
9639,2,Temperature,68.92,°C,2026-07-11 14:00:00
9640,2,Vibration,2.68,mm/s,2026-07-11 14:00:00
9641,2,Temperature,66.23,°C,2026-07-11 22:00:00
9642,2,Vibration,2.84,mm/s,2026-07-11 22:00:00
9643,3,Temperature,81.09,°C,2026-07-11 08:00:00
9644,3,Vibration,5.39,mm/s,2026-07-11 08:00:00
9645,3,Temperature,85.72,°C,2026-07-11 14:00:00
9646,3,Vibration,4.32,mm/s,2026-07-11 14:00:00
9647,3,Temperature,78.32,°C,2026-07-11 22:00:00
9648,3,Vibration,5.67,mm/s,2026-07-11 22:00:00
9649,4,Temperature,65.5,°C,2026-07-11 08:00:00
9650,4,Vibration,1.93,mm/s,2026-07-11 08:00:00
9651,4,Temperature,67.95,°C,2026-07-11 14:00:00
9652,4,Vibration,2.67,mm/s,2026-07-11 14:00:00
9653,4,Temperature,71.61,°C,2026-07-11 22:00:00
9654,4,Vibration,2.38,mm/s,2026-07-11 22:00:00
9655,5,Temperature,70.33,°C,2026-07-11 08:00:00
9656,5,Vibration,1.98,mm/s,2026-07-11 08:00:00
9657,5,Temperature,71.19,°C,2026-07-11 14:00:00
9658,5,Vibration,3.17,mm/s,2026-07-11 14:00:00
9659,5,Temperature,71.81,°C,2026-07-11 22:00:00
9660,5,Vibration,3.26,mm/s,2026-07-11 22:00:00
9661,1,Temperature,69.7,°C,2026-07-12 08:00:00
9662,1,Vibration,2.41,mm/s,2026-07-12 08:00:00
9663,1,Temperature,68.19,°C,2026-07-12 14:00:00
9664,1,Vibration,2.12,mm/s,2026-07-12 14:00:00
9665,1,Temperature,67.24,°C,2026-07-12 22:00:00
9666,1,Vibration,3.21,mm/s,2026-07-12 22:00:00
9667,2,Temperature,67.86,°C,2026-07-12 08:00:00
9668,2,Vibration,2.69,mm/s,2026-07-12 08:00:00
9669,2,Temperature,65.62,°C,2026-07-12 14:00:00
9670,2,Vibration,1.91,mm/s,2026-07-12 14:00:00
9671,2,Temperature,68.55,°C,2026-07-12 22:00:00
9672,2,Vibration,2.99,mm/s,2026-07-12 22:00:00
9673,3,Temperature,79.03,°C,2026-07-12 08:00:00
9674,3,Vibration,4.73,mm/s,2026-07-12 08:00:00
9675,3,Temperature,86.63,°C,2026-07-12 14:00:00
9676,3,Vibration,5.58,mm/s,2026-07-12 14:00:00
9677,3,Temperature,77.55,°C,2026-07-12 22:00:00
9678,3,Vibration,4.96,mm/s,2026-07-12 22:00:00
9679,4,Temperature,69.36,°C,2026-07-12 08:00:00
9680,4,Vibration,2.39,mm/s,2026-07-12 08:00:00
9681,4,Temperature,64.19,°C,2026-07-12 14:00:00
9682,4,Vibration,3.05,mm/s,2026-07-12 14:00:00
9683,4,Temperature,67.96,°C,2026-07-12 22:00:00
9684,4,Vibration,2.97,mm/s,2026-07-12 22:00:00
9685,5,Temperature,66.21,°C,2026-07-12 08:00:00
9686,5,Vibration,3.03,mm/s,2026-07-12 08:00:00
9687,5,Temperature,71.48,°C,2026-07-12 14:00:00
9688,5,Vibration,2.68,mm/s,2026-07-12 14:00:00
9689,5,Temperature,65.79,°C,2026-07-12 22:00:00
9690,5,Vibration,3.32,mm/s,2026-07-12 22:00:00
9691,1,Temperature,76.14,°C,2026-07-13 08:00:00
9692,1,Vibration,4.06,mm/s,2026-07-13 08:00:00
9693,1,Temperature,68.88,°C,2026-07-13 14:00:00
9694,1,Vibration,2.86,mm/s,2026-07-13 14:00:00
9695,1,Temperature,66.91,°C,2026-07-13 22:00:00
9696,1,Vibration,3.06,mm/s,2026-07-13 22:00:00
9697,2,Temperature,64.78,°C,2026-07-13 08:00:00
9698,2,Vibration,2.54,mm/s,2026-07-13 08:00:00
9699,2,Temperature,70.1,°C,2026-07-13 14:00:00
9700,2,Vibration,2.99,mm/s,2026-07-13 14:00:00
9701,2,Temperature,62.57,°C,2026-07-13 22:00:00
9702,2,Vibration,3.59,mm/s,2026-07-13 22:00:00
9703,3,Temperature,78.74,°C,2026-07-13 08:00:00
9704,3,Vibration,4.52,mm/s,2026-07-13 08:00:00
9705,3,Temperature,78.28,°C,2026-07-13 14:00:00
9706,3,Vibration,4.67,mm/s,2026-07-13 14:00:00
9707,3,Temperature,79.31,°C,2026-07-13 22:00:00
9708,3,Vibration,4.56,mm/s,2026-07-13 22:00:00
9709,4,Temperature,57.61,°C,2026-07-13 08:00:00
9710,4,Vibration,2.56,mm/s,2026-07-13 08:00:00
9711,4,Temperature,65.7,°C,2026-07-13 14:00:00
9712,4,Vibration,3.62,mm/s,2026-07-13 14:00:00
9713,4,Temperature,66.46,°C,2026-07-13 22:00:00
9714,4,Vibration,2.25,mm/s,2026-07-13 22:00:00
9715,5,Temperature,63.4,°C,2026-07-13 08:00:00
9716,5,Vibration,2.65,mm/s,2026-07-13 08:00:00
9717,5,Temperature,68.35,°C,2026-07-13 14:00:00
9718,5,Vibration,2.45,mm/s,2026-07-13 14:00:00
9719,5,Temperature,67.18,°C,2026-07-13 22:00:00
9720,5,Vibration,3.65,mm/s,2026-07-13 22:00:00
9721,1,Temperature,68.85,°C,2026-07-14 08:00:00
9722,1,Vibration,2.06,mm/s,2026-07-14 08:00:00
9723,1,Temperature,72.62,°C,2026-07-14 14:00:00
9724,1,Vibration,3.16,mm/s,2026-07-14 14:00:00
9725,1,Temperature,64.87,°C,2026-07-14 22:00:00
9726,1,Vibration,3.21,mm/s,2026-07-14 22:00:00
9727,2,Temperature,65.01,°C,2026-07-14 08:00:00
9728,2,Vibration,3.02,mm/s,2026-07-14 08:00:00
9729,2,Temperature,73.72,°C,2026-07-14 14:00:00
9730,2,Vibration,2.71,mm/s,2026-07-14 14:00:00
9731,2,Temperature,71.25,°C,2026-07-14 22:00:00
9732,2,Vibration,2.19,mm/s,2026-07-14 22:00:00
9733,3,Temperature,77.44,°C,2026-07-14 08:00:00
9734,3,Vibration,6.01,mm/s,2026-07-14 08:00:00
9735,3,Temperature,82.92,°C,2026-07-14 14:00:00
9736,3,Vibration,5.32,mm/s,2026-07-14 14:00:00
9737,3,Temperature,85.46,°C,2026-07-14 22:00:00
9738,3,Vibration,4.74,mm/s,2026-07-14 22:00:00
9739,4,Temperature,67.48,°C,2026-07-14 08:00:00
9740,4,Vibration,2.84,mm/s,2026-07-14 08:00:00
9741,4,Temperature,61.12,°C,2026-07-14 14:00:00
9742,4,Vibration,3.26,mm/s,2026-07-14 14:00:00
9743,4,Temperature,68.92,°C,2026-07-14 22:00:00
9744,4,Vibration,1.86,mm/s,2026-07-14 22:00:00
9745,5,Temperature,67.6,°C,2026-07-14 08:00:00
9746,5,Vibration,2.58,mm/s,2026-07-14 08:00:00
9747,5,Temperature,71.25,°C,2026-07-14 14:00:00
9748,5,Vibration,1.99,mm/s,2026-07-14 14:00:00
9749,5,Temperature,77.81,°C,2026-07-14 22:00:00
9750,5,Vibration,2.61,mm/s,2026-07-14 22:00:00
9751,1,Temperature,72.22,°C,2026-07-15 08:00:00
9752,1,Vibration,3.69,mm/s,2026-07-15 08:00:00
9753,1,Temperature,69.41,°C,2026-07-15 14:00:00
9754,1,Vibration,2.94,mm/s,2026-07-15 14:00:00
9755,1,Temperature,68.49,°C,2026-07-15 22:00:00
9756,1,Vibration,2.56,mm/s,2026-07-15 22:00:00
9757,2,Temperature,68.82,°C,2026-07-15 08:00:00
9758,2,Vibration,2.73,mm/s,2026-07-15 08:00:00
9759,2,Temperature,66.47,°C,2026-07-15 14:00:00
9760,2,Vibration,2.57,mm/s,2026-07-15 14:00:00
9761,2,Temperature,69.73,°C,2026-07-15 22:00:00
9762,2,Vibration,2.4,mm/s,2026-07-15 22:00:00
9763,3,Temperature,81.26,°C,2026-07-15 08:00:00
9764,3,Vibration,5.45,mm/s,2026-07-15 08:00:00
9765,3,Temperature,82.74,°C,2026-07-15 14:00:00
9766,3,Vibration,4.48,mm/s,2026-07-15 14:00:00
9767,3,Temperature,81.93,°C,2026-07-15 22:00:00
9768,3,Vibration,5.22,mm/s,2026-07-15 22:00:00
9769,4,Temperature,67.97,°C,2026-07-15 08:00:00
9770,4,Vibration,2.12,mm/s,2026-07-15 08:00:00
9771,4,Temperature,63.32,°C,2026-07-15 14:00:00
9772,4,Vibration,2.15,mm/s,2026-07-15 14:00:00
9773,4,Temperature,63.06,°C,2026-07-15 22:00:00
9774,4,Vibration,2.7,mm/s,2026-07-15 22:00:00
9775,5,Temperature,68.78,°C,2026-07-15 08:00:00
9776,5,Vibration,3.23,mm/s,2026-07-15 08:00:00
9777,5,Temperature,66.73,°C,2026-07-15 14:00:00
9778,5,Vibration,2.0,mm/s,2026-07-15 14:00:00
9779,5,Temperature,69.01,°C,2026-07-15 22:00:00
9780,5,Vibration,2.78,mm/s,2026-07-15 22:00:00
9781,1,Temperature,70.18,°C,2026-07-16 08:00:00
9782,1,Vibration,2.36,mm/s,2026-07-16 08:00:00
9783,1,Temperature,69.41,°C,2026-07-16 14:00:00
9784,1,Vibration,2.4,mm/s,2026-07-16 14:00:00
9785,1,Temperature,71.45,°C,2026-07-16 22:00:00
9786,1,Vibration,2.79,mm/s,2026-07-16 22:00:00
9787,2,Temperature,66.44,°C,2026-07-16 08:00:00
9788,2,Vibration,2.03,mm/s,2026-07-16 08:00:00
9789,2,Temperature,71.08,°C,2026-07-16 14:00:00
9790,2,Vibration,2.67,mm/s,2026-07-16 14:00:00
9791,2,Temperature,68.26,°C,2026-07-16 22:00:00
9792,2,Vibration,2.43,mm/s,2026-07-16 22:00:00
9793,3,Temperature,77.05,°C,2026-07-16 08:00:00
9794,3,Vibration,4.73,mm/s,2026-07-16 08:00:00
9795,3,Temperature,80.89,°C,2026-07-16 14:00:00
9796,3,Vibration,5.15,mm/s,2026-07-16 14:00:00
9797,3,Temperature,80.93,°C,2026-07-16 22:00:00
9798,3,Vibration,4.64,mm/s,2026-07-16 22:00:00
9799,4,Temperature,60.49,°C,2026-07-16 08:00:00
9800,4,Vibration,2.52,mm/s,2026-07-16 08:00:00
9801,4,Temperature,62.61,°C,2026-07-16 14:00:00
9802,4,Vibration,3.16,mm/s,2026-07-16 14:00:00
9803,4,Temperature,65.45,°C,2026-07-16 22:00:00
9804,4,Vibration,2.78,mm/s,2026-07-16 22:00:00
9805,5,Temperature,66.25,°C,2026-07-16 08:00:00
9806,5,Vibration,2.8,mm/s,2026-07-16 08:00:00
9807,5,Temperature,64.33,°C,2026-07-16 14:00:00
9808,5,Vibration,2.11,mm/s,2026-07-16 14:00:00
9809,5,Temperature,67.05,°C,2026-07-16 22:00:00
9810,5,Vibration,2.99,mm/s,2026-07-16 22:00:00
9811,1,Temperature,64.16,°C,2026-07-17 08:00:00
9812,1,Vibration,2.75,mm/s,2026-07-17 08:00:00
9813,1,Temperature,75.53,°C,2026-07-17 14:00:00
9814,1,Vibration,3.24,mm/s,2026-07-17 14:00:00
9815,1,Temperature,74.61,°C,2026-07-17 22:00:00
9816,1,Vibration,2.68,mm/s,2026-07-17 22:00:00
9817,2,Temperature,66.63,°C,2026-07-17 08:00:00
9818,2,Vibration,3.28,mm/s,2026-07-17 08:00:00
9819,2,Temperature,69.87,°C,2026-07-17 14:00:00
9820,2,Vibration,2.75,mm/s,2026-07-17 14:00:00
9821,2,Temperature,64.21,°C,2026-07-17 22:00:00
9822,2,Vibration,3.38,mm/s,2026-07-17 22:00:00
9823,3,Temperature,89.53,°C,2026-07-17 08:00:00
9824,3,Vibration,4.21,mm/s,2026-07-17 08:00:00
9825,3,Temperature,86.21,°C,2026-07-17 14:00:00
9826,3,Vibration,4.77,mm/s,2026-07-17 14:00:00
9827,3,Temperature,81.0,°C,2026-07-17 22:00:00
9828,3,Vibration,5.13,mm/s,2026-07-17 22:00:00
9829,4,Temperature,61.38,°C,2026-07-17 08:00:00
9830,4,Vibration,2.48,mm/s,2026-07-17 08:00:00
9831,4,Temperature,60.17,°C,2026-07-17 14:00:00
9832,4,Vibration,2.74,mm/s,2026-07-17 14:00:00
9833,4,Temperature,71.7,°C,2026-07-17 22:00:00
9834,4,Vibration,2.18,mm/s,2026-07-17 22:00:00
9835,5,Temperature,66.49,°C,2026-07-17 08:00:00
9836,5,Vibration,2.64,mm/s,2026-07-17 08:00:00
9837,5,Temperature,69.96,°C,2026-07-17 14:00:00
9838,5,Vibration,2.9,mm/s,2026-07-17 14:00:00
9839,5,Temperature,69.76,°C,2026-07-17 22:00:00
9840,5,Vibration,2.45,mm/s,2026-07-17 22:00:00
9841,1,Temperature,71.3,°C,2026-07-18 08:00:00
9842,1,Vibration,1.32,mm/s,2026-07-18 08:00:00
9843,1,Temperature,72.0,°C,2026-07-18 14:00:00
9844,1,Vibration,2.39,mm/s,2026-07-18 14:00:00
9845,1,Temperature,69.02,°C,2026-07-18 22:00:00
9846,1,Vibration,3.37,mm/s,2026-07-18 22:00:00
9847,2,Temperature,63.39,°C,2026-07-18 08:00:00
9848,2,Vibration,3.34,mm/s,2026-07-18 08:00:00
9849,2,Temperature,67.63,°C,2026-07-18 14:00:00
9850,2,Vibration,3.53,mm/s,2026-07-18 14:00:00
9851,2,Temperature,65.29,°C,2026-07-18 22:00:00
9852,2,Vibration,1.89,mm/s,2026-07-18 22:00:00
9853,3,Temperature,81.91,°C,2026-07-18 08:00:00
9854,3,Vibration,5.29,mm/s,2026-07-18 08:00:00
9855,3,Temperature,84.01,°C,2026-07-18 14:00:00
9856,3,Vibration,4.43,mm/s,2026-07-18 14:00:00
9857,3,Temperature,77.13,°C,2026-07-18 22:00:00
9858,3,Vibration,4.84,mm/s,2026-07-18 22:00:00
9859,4,Temperature,66.55,°C,2026-07-18 08:00:00
9860,4,Vibration,2.73,mm/s,2026-07-18 08:00:00
9861,4,Temperature,69.72,°C,2026-07-18 14:00:00
9862,4,Vibration,2.31,mm/s,2026-07-18 14:00:00
9863,4,Temperature,59.47,°C,2026-07-18 22:00:00
9864,4,Vibration,3.1,mm/s,2026-07-18 22:00:00
9865,5,Temperature,67.59,°C,2026-07-18 08:00:00
9866,5,Vibration,2.84,mm/s,2026-07-18 08:00:00
9867,5,Temperature,69.3,°C,2026-07-18 14:00:00
9868,5,Vibration,3.33,mm/s,2026-07-18 14:00:00
9869,5,Temperature,66.93,°C,2026-07-18 22:00:00
9870,5,Vibration,3.29,mm/s,2026-07-18 22:00:00
9871,1,Temperature,71.66,°C,2026-07-19 08:00:00
9872,1,Vibration,2.67,mm/s,2026-07-19 08:00:00
9873,1,Temperature,69.3,°C,2026-07-19 14:00:00
9874,1,Vibration,3.31,mm/s,2026-07-19 14:00:00
9875,1,Temperature,67.87,°C,2026-07-19 22:00:00
9876,1,Vibration,3.44,mm/s,2026-07-19 22:00:00
9877,2,Temperature,68.47,°C,2026-07-19 08:00:00
9878,2,Vibration,2.99,mm/s,2026-07-19 08:00:00
9879,2,Temperature,72.32,°C,2026-07-19 14:00:00
9880,2,Vibration,2.98,mm/s,2026-07-19 14:00:00
9881,2,Temperature,68.21,°C,2026-07-19 22:00:00
9882,2,Vibration,2.76,mm/s,2026-07-19 22:00:00
9883,3,Temperature,81.6,°C,2026-07-19 08:00:00
9884,3,Vibration,5.16,mm/s,2026-07-19 08:00:00
9885,3,Temperature,86.09,°C,2026-07-19 14:00:00
9886,3,Vibration,4.69,mm/s,2026-07-19 14:00:00
9887,3,Temperature,79.94,°C,2026-07-19 22:00:00
9888,3,Vibration,5.64,mm/s,2026-07-19 22:00:00
9889,4,Temperature,63.3,°C,2026-07-19 08:00:00
9890,4,Vibration,2.61,mm/s,2026-07-19 08:00:00
9891,4,Temperature,63.22,°C,2026-07-19 14:00:00
9892,4,Vibration,1.66,mm/s,2026-07-19 14:00:00
9893,4,Temperature,65.59,°C,2026-07-19 22:00:00
9894,4,Vibration,3.06,mm/s,2026-07-19 22:00:00
9895,5,Temperature,66.81,°C,2026-07-19 08:00:00
9896,5,Vibration,1.96,mm/s,2026-07-19 08:00:00
9897,5,Temperature,67.33,°C,2026-07-19 14:00:00
9898,5,Vibration,2.32,mm/s,2026-07-19 14:00:00
9899,5,Temperature,59.14,°C,2026-07-19 22:00:00
9900,5,Vibration,2.66,mm/s,2026-07-19 22:00:00
9901,1,Temperature,71.55,°C,2026-07-20 08:00:00
9902,1,Vibration,3.59,mm/s,2026-07-20 08:00:00
9903,1,Temperature,75.27,°C,2026-07-20 14:00:00
9904,1,Vibration,3.33,mm/s,2026-07-20 14:00:00
9905,1,Temperature,72.8,°C,2026-07-20 22:00:00
9906,1,Vibration,2.36,mm/s,2026-07-20 22:00:00
9907,2,Temperature,72.87,°C,2026-07-20 08:00:00
9908,2,Vibration,3.43,mm/s,2026-07-20 08:00:00
9909,2,Temperature,66.9,°C,2026-07-20 14:00:00
9910,2,Vibration,3.14,mm/s,2026-07-20 14:00:00
9911,2,Temperature,69.74,°C,2026-07-20 22:00:00
9912,2,Vibration,3.54,mm/s,2026-07-20 22:00:00
9913,3,Temperature,81.55,°C,2026-07-20 08:00:00
9914,3,Vibration,4.63,mm/s,2026-07-20 08:00:00
9915,3,Temperature,80.53,°C,2026-07-20 14:00:00
9916,3,Vibration,5.45,mm/s,2026-07-20 14:00:00
9917,3,Temperature,76.24,°C,2026-07-20 22:00:00
9918,3,Vibration,3.5,mm/s,2026-07-20 22:00:00
9919,4,Temperature,67.68,°C,2026-07-20 08:00:00
9920,4,Vibration,2.64,mm/s,2026-07-20 08:00:00
9921,4,Temperature,65.06,°C,2026-07-20 14:00:00
9922,4,Vibration,1.85,mm/s,2026-07-20 14:00:00
9923,4,Temperature,59.87,°C,2026-07-20 22:00:00
9924,4,Vibration,2.18,mm/s,2026-07-20 22:00:00
9925,5,Temperature,68.09,°C,2026-07-20 08:00:00
9926,5,Vibration,2.41,mm/s,2026-07-20 08:00:00
9927,5,Temperature,69.7,°C,2026-07-20 14:00:00
9928,5,Vibration,2.22,mm/s,2026-07-20 14:00:00
9929,5,Temperature,65.44,°C,2026-07-20 22:00:00
9930,5,Vibration,3.05,mm/s,2026-07-20 22:00:00
9931,1,Temperature,68.87,°C,2026-07-21 08:00:00
9932,1,Vibration,2.84,mm/s,2026-07-21 08:00:00
9933,1,Temperature,68.07,°C,2026-07-21 14:00:00
9934,1,Vibration,2.59,mm/s,2026-07-21 14:00:00
9935,1,Temperature,71.06,°C,2026-07-21 22:00:00
9936,1,Vibration,3.24,mm/s,2026-07-21 22:00:00
9937,2,Temperature,68.68,°C,2026-07-21 08:00:00
9938,2,Vibration,2.49,mm/s,2026-07-21 08:00:00
9939,2,Temperature,67.4,°C,2026-07-21 14:00:00
9940,2,Vibration,3.6,mm/s,2026-07-21 14:00:00
9941,2,Temperature,63.74,°C,2026-07-21 22:00:00
9942,2,Vibration,3.74,mm/s,2026-07-21 22:00:00
9943,3,Temperature,82.3,°C,2026-07-21 08:00:00
9944,3,Vibration,4.91,mm/s,2026-07-21 08:00:00
9945,3,Temperature,84.86,°C,2026-07-21 14:00:00
9946,3,Vibration,3.97,mm/s,2026-07-21 14:00:00
9947,3,Temperature,86.14,°C,2026-07-21 22:00:00
9948,3,Vibration,5.93,mm/s,2026-07-21 22:00:00
9949,4,Temperature,68.26,°C,2026-07-21 08:00:00
9950,4,Vibration,1.45,mm/s,2026-07-21 08:00:00
9951,4,Temperature,67.29,°C,2026-07-21 14:00:00
9952,4,Vibration,3.32,mm/s,2026-07-21 14:00:00
9953,4,Temperature,69.63,°C,2026-07-21 22:00:00
9954,4,Vibration,1.8,mm/s,2026-07-21 22:00:00
9955,5,Temperature,70.05,°C,2026-07-21 08:00:00
9956,5,Vibration,3.6,mm/s,2026-07-21 08:00:00
9957,5,Temperature,67.09,°C,2026-07-21 14:00:00
9958,5,Vibration,1.97,mm/s,2026-07-21 14:00:00
9959,5,Temperature,69.49,°C,2026-07-21 22:00:00
9960,5,Vibration,3.23,mm/s,2026-07-21 22:00:00
9961,1,Temperature,69.58,°C,2026-07-22 08:00:00
9962,1,Vibration,2.4,mm/s,2026-07-22 08:00:00
9963,1,Temperature,72.95,°C,2026-07-22 14:00:00
9964,1,Vibration,2.62,mm/s,2026-07-22 14:00:00
9965,1,Temperature,71.19,°C,2026-07-22 22:00:00
9966,1,Vibration,3.78,mm/s,2026-07-22 22:00:00
9967,2,Temperature,63.02,°C,2026-07-22 08:00:00
9968,2,Vibration,3.25,mm/s,2026-07-22 08:00:00
9969,2,Temperature,67.38,°C,2026-07-22 14:00:00
9970,2,Vibration,2.71,mm/s,2026-07-22 14:00:00
9971,2,Temperature,69.54,°C,2026-07-22 22:00:00
9972,2,Vibration,2.41,mm/s,2026-07-22 22:00:00
9973,3,Temperature,78.47,°C,2026-07-22 08:00:00
9974,3,Vibration,4.11,mm/s,2026-07-22 08:00:00
9975,3,Temperature,85.7,°C,2026-07-22 14:00:00
9976,3,Vibration,4.81,mm/s,2026-07-22 14:00:00
9977,3,Temperature,83.71,°C,2026-07-22 22:00:00
9978,3,Vibration,4.76,mm/s,2026-07-22 22:00:00
9979,4,Temperature,61.51,°C,2026-07-22 08:00:00
9980,4,Vibration,2.83,mm/s,2026-07-22 08:00:00
9981,4,Temperature,65.98,°C,2026-07-22 14:00:00
9982,4,Vibration,2.38,mm/s,2026-07-22 14:00:00
9983,4,Temperature,65.91,°C,2026-07-22 22:00:00
9984,4,Vibration,2.02,mm/s,2026-07-22 22:00:00
9985,5,Temperature,70.18,°C,2026-07-22 08:00:00
9986,5,Vibration,3.35,mm/s,2026-07-22 08:00:00
9987,5,Temperature,69.28,°C,2026-07-22 14:00:00
9988,5,Vibration,2.51,mm/s,2026-07-22 14:00:00
9989,5,Temperature,67.18,°C,2026-07-22 22:00:00
9990,5,Vibration,3.48,mm/s,2026-07-22 22:00:00
9991,1,Temperature,73.84,°C,2026-07-23 08:00:00
9992,1,Vibration,4.0,mm/s,2026-07-23 08:00:00
9993,1,Temperature,67.66,°C,2026-07-23 14:00:00
9994,1,Vibration,2.56,mm/s,2026-07-23 14:00:00
9995,1,Temperature,70.4,°C,2026-07-23 22:00:00
9996,1,Vibration,3.2,mm/s,2026-07-23 22:00:00
9997,2,Temperature,67.57,°C,2026-07-23 08:00:00
9998,2,Vibration,2.61,mm/s,2026-07-23 08:00:00
9999,2,Temperature,71.8,°C,2026-07-23 14:00:00
10000,2,Vibration,2.75,mm/s,2026-07-23 14:00:00
10001,2,Temperature,64.35,°C,2026-07-23 22:00:00
10002,2,Vibration,2.25,mm/s,2026-07-23 22:00:00
10003,3,Temperature,82.74,°C,2026-07-23 08:00:00
10004,3,Vibration,6.5,mm/s,2026-07-23 08:00:00
10005,3,Temperature,79.07,°C,2026-07-23 14:00:00
10006,3,Vibration,4.84,mm/s,2026-07-23 14:00:00
10007,3,Temperature,89.21,°C,2026-07-23 22:00:00
10008,3,Vibration,4.76,mm/s,2026-07-23 22:00:00
10009,4,Temperature,66.37,°C,2026-07-23 08:00:00
10010,4,Vibration,3.44,mm/s,2026-07-23 08:00:00
10011,4,Temperature,62.15,°C,2026-07-23 14:00:00
10012,4,Vibration,2.35,mm/s,2026-07-23 14:00:00
10013,4,Temperature,63.55,°C,2026-07-23 22:00:00
10014,4,Vibration,1.74,mm/s,2026-07-23 22:00:00
10015,5,Temperature,71.71,°C,2026-07-23 08:00:00
10016,5,Vibration,2.41,mm/s,2026-07-23 08:00:00
10017,5,Temperature,64.37,°C,2026-07-23 14:00:00
10018,5,Vibration,2.48,mm/s,2026-07-23 14:00:00
10019,5,Temperature,69.79,°C,2026-07-23 22:00:00
10020,5,Vibration,2.76,mm/s,2026-07-23 22:00:00
10021,1,Temperature,67.63,°C,2026-07-24 08:00:00
10022,1,Vibration,3.2,mm/s,2026-07-24 08:00:00
10023,1,Temperature,72.44,°C,2026-07-24 14:00:00
10024,1,Vibration,2.99,mm/s,2026-07-24 14:00:00
10025,1,Temperature,69.3,°C,2026-07-24 22:00:00
10026,1,Vibration,3.51,mm/s,2026-07-24 22:00:00
10027,2,Temperature,67.46,°C,2026-07-24 08:00:00
10028,2,Vibration,3.6,mm/s,2026-07-24 08:00:00
10029,2,Temperature,65.73,°C,2026-07-24 14:00:00
10030,2,Vibration,2.41,mm/s,2026-07-24 14:00:00
10031,2,Temperature,65.29,°C,2026-07-24 22:00:00
10032,2,Vibration,2.68,mm/s,2026-07-24 22:00:00
10033,3,Temperature,82.01,°C,2026-07-24 08:00:00
10034,3,Vibration,4.34,mm/s,2026-07-24 08:00:00
10035,3,Temperature,82.29,°C,2026-07-24 14:00:00
10036,3,Vibration,5.28,mm/s,2026-07-24 14:00:00
