quality_id,production_id,inspection_date,defect_type,defect_count,quality_status
4799,4799,2026-07-09,Solder Defect,3,Pass
4800,4800,2026-07-09,PCB Damage,28,Fail
4801,4801,2026-07-10,PCB Damage,9,Pass
4802,4802,2026-07-10,Missing Component,6,Pass
4803,4803,2026-07-10,Missing Component,12,Pass
4804,4804,2026-07-10,Component Misplacement,15,Fail
4805,4805,2026-07-10,Missing Component,9,Pass
4806,4806,2026-07-10,Solder Defect,10,Pass
4807,4807,2026-07-10,Solder Defect,18,Fail
4808,4808,2026-07-10,Overheating,6,Pass
4809,4809,2026-07-10,PCB Damage,23,Fail
4810,4810,2026-07-10,Component Misplacement,3,Pass
4811,4811,2026-07-10,Component Misplacement,17,Fail
4812,4812,2026-07-10,Component Misplacement,16,Fail
4813,4813,2026-07-10,Solder Defect,15,Fail
4814,4814,2026-07-10,PCB Damage,2,Pass
4815,4815,2026-07-10,Overheating,20,Fail
4816,4816,2026-07-11,Overheating,6,Pass
4817,4817,2026-07-11,Component Misplacement,3,Pass
4818,4818,2026-07-11,Component Misplacement,11,Pass
4819,4819,2026-07-11,Solder Defect,3,Pass
4820,4820,2026-07-11,Missing Component,11,Pass
4821,4821,2026-07-11,PCB Damage,21,Fail
4822,4822,2026-07-11,Missing Component,6,Pass
4823,4823,2026-07-11,Missing Component,2,Pass
4824,4824,2026-07-11,Component Misplacement,15,Fail
4825,4825,2026-07-11,Component Misplacement,8,Pass
4826,4826,2026-07-11,Missing Component,8,Pass
4827,4827,2026-07-11,PCB Damage,3,Pass
4828,4828,2026-07-11,PCB Damage,5,Pass
4829,4829,2026-07-11,Missing Component,18,Fail
4830,4830,2026-07-11,Overheating,5,Pass
4831,4831,2026-07-12,Missing Component,15,Fail
4832,4832,2026-07-12,Component Misplacement,7,Pass
4833,4833,2026-07-12,Component Misplacement,8,Pass
4834,4834,2026-07-12,Component Misplacement,11,Pass
4835,4835,2026-07-12,PCB Damage,16,Fail
4836,4836,2026-07-12,PCB Damage,6,Pass
4837,4837,2026-07-12,Missing Component,11,Pass
4838,4838,2026-07-12,Overheating,2,Pass
4839,4839,2026-07-12,PCB Damage,15,Fail
4840,4840,2026-07-12,Component Misplacement,8,Pass
4841,4841,2026-07-12,Component Misplacement,6,Pass
4842,4842,2026-07-12,Solder Defect,4,Pass
4843,4843,2026-07-12,Component Misplacement,11,Pass
4844,4844,2026-07-12,Solder Defect,8,Pass
4845,4845,2026-07-12,Component Misplacement,25,Fail
4846,4846,2026-07-13,Overheating,6,Pass
4847,4847,2026-07-13,PCB Damage,10,Pass
4848,4848,2026-07-13,Solder Defect,7,Pass
4849,4849,2026-07-13,PCB Damage,4,Pass
4850,4850,2026-07-13,Component Misplacement,7,Pass
4851,4851,2026-07-13,Component Misplacement,2,Pass
4852,4852,2026-07-13,Solder Defect,13,Pass
4853,4853,2026-07-13,PCB Damage,4,Pass
4854,4854,2026-07-13,Missing Component,4,Pass
4855,4855,2026-07-13,Component Misplacement,14,Pass
4856,4856,2026-07-13,Component Misplacement,14,Pass
4857,4857,2026-07-13,Component Misplacement,13,Pass
4858,4858,2026-07-13,Missing Component,4,Pass
4859,4859,2026-07-13,Component Misplacement,18,Fail
4860,4860,2026-07-13,Overheating,4,Pass
4861,4861,2026-07-14,PCB Damage,4,Pass
4862,4862,2026-07-14,Overheating,12,Pass
4863,4863,2026-07-14,Solder Defect,18,Fail
4864,4864,2026-07-14,Overheating,14,Pass
4865,4865,2026-07-14,Component Misplacement,22,Fail
4866,4866,2026-07-14,Missing Component,8,Pass
4867,4867,2026-07-14,Missing Component,3,Pass
4868,4868,2026-07-14,Component Misplacement,6,Pass
4869,4869,2026-07-14,Solder Defect,15,Fail
4870,4870,2026-07-14,Component Misplacement,20,Fail
4871,4871,2026-07-14,Overheating,10,Pass
4872,4872,2026-07-14,Component Misplacement,13,Pass
4873,4873,2026-07-14,Solder Defect,8,Pass
4874,4874,2026-07-14,PCB Damage,15,Fail
4875,4875,2026-07-14,Missing Component,15,Fail
4876,4876,2026-07-15,Solder Defect,6,Pass
4877,4877,2026-07-15,Component Misplacement,15,Fail
4878,4878,2026-07-15,Component Misplacement,7,Pass
4879,4879,2026-07-15,Missing Component,27,Fail
4880,4880,2026-07-15,Missing Component,4,Pass
4881,4881,2026-07-15,Solder Defect,6,Pass
4882,4882,2026-07-15,PCB Damage,21,Fail
4883,4883,2026-07-15,Missing Component,6,Pass
4884,4884,2026-07-15,Component Misplacement,9,Pass
4885,4885,2026-07-15,Overheating,26,Fail
4886,4886,2026-07-15,Solder Defect,2,Pass
4887,4887,2026-07-15,Overheating,24,Fail
4888,4888,2026-07-15,Component Misplacement,25,Fail
4889,4889,2026-07-15,PCB Damage,16,Fail
4890,4890,2026-07-15,Component Misplacement,22,Fail
4891,4891,2026-07-16,PCB Damage,17,Fail
4892,4892,2026-07-16,Overheating,14,Pass
4893,4893,2026-07-16,PCB Damage,4,Pass
4894,4894,2026-07-16,Solder Defect,5,Pass
4895,4895,2026-07-16,Solder Defect,2,Pass
4896,4896,2026-07-16,PCB Damage,5,Pass
4897,4897,2026-07-16,Component Misplacement,18,Fail
4898,4898,2026-07-16,Component Misplacement,5,Pass
4899,4899,2026-07-16,Missing Component,3,Pass
4900,4900,2026-07-16,Solder Defect,21,Fail
4901,4901,2026-07-16,PCB Damage,18,Fail
4902,4902,2026-07-16,Solder Defect,24,Fail
4903,4903,2026-07-16,Solder Defect,9,Pass
4904,4904,2026-07-16,PCB Damage,9,Pass
4905,4905,2026-07-16,Solder Defect,6,Pass
4906,4906,2026-07-17,Missing Component,3,Pass
4907,4907,2026-07-17,Component Misplacement,6,Pass
4908,4908,2026-07-17,Overheating,8,Pass
4909,4909,2026-07-17,Overheating,20,Fail
4910,4910,2026-07-17,Solder Defect,4,Pass
4911,4911,2026-07-17,Missing Component,10,Pass
4912,4912,2026-07-17,Component Misplacement,8,Pass
4913,4913,2026-07-17,Missing Component,5,Pass
4914,4914,2026-07-17,Solder Defect,10,Pass
4915,4915,2026-07-17,Component Misplacement,10,Pass
4916,4916,2026-07-17,Component Misplacement,5,Pass
4917,4917,2026-07-17,Component Misplacement,11,Pass
4918,4918,2026-07-17,Missing Component,15,Fail
4919,4919,2026-07-17,Missing Component,21,Fail
4920,4920,2026-07-17,PCB Damage,11,Pass
4921,4921,2026-07-18,Component Misplacement,23,Fail
4922,4922,2026-07-18,PCB Damage,7,Pass
4923,4923,2026-07-18,PCB Damage,19,Fail
4924,4924,2026-07-18,Solder Defect,3,Pass
4925,4925,2026-07-18,Missing Component,10,Pass
4926,4926,2026-07-18,Missing Component,24,Fail
4927,4927,2026-07-18,PCB Damage,8,Pass
4928,4928,2026-07-18,Component Misplacement,6,Pass
4929,4929,2026-07-18,Missing Component,6,Pass
4930,4930,2026-07-18,Missing Component,9,Pass
4931,4931,2026-07-18,Component Misplacement,8,Pass
4932,4932,2026-07-18,Overheating,18,Fail
4933,4933,2026-07-18,Missing Component,4,Pass
4934,4934,2026-07-18,Overheating,14,Pass
4935,4935,2026-07-18,PCB Damage,9,Pass
4936,4936,2026-07-19,Solder Defect,25,Fail
4937,4937,2026-07-19,Overheating,2,Pass
4938,4938,2026-07-19,Overheating,9,Pass
4939,4939,2026-07-19,PCB Damage,19,Fail
4940,4940,2026-07-19,Missing Component,19,Fail
4941,4941,2026-07-19,Component Misplacement,9,Pass
4942,4942,2026-07-19,Overheating,6,Pass
4943,4943,2026-07-19,Missing Component,16,Fail
4944,4944,2026-07-19,Component Misplacement,5,Pass
4945,4945,2026-07-19,Component Misplacement,4,Pass
4946,4946,2026-07-19,Component Misplacement,7,Pass
4947,4947,2026-07-19,Solder Defect,9,Pass
4948,4948,2026-07-19,PCB Damage,17,Fail
4949,4949,2026-07-19,Missing Component,10,Pass
4950,4950,2026-07-19,Solder Defect,19,Fail
4951,4951,2026-07-20,Missing Component,21,Fail
4952,4952,2026-07-20,Overheating,14,Pass
4953,4953,2026-07-20,Missing Component,14,Pass
4954,4954,2026-07-20,Overheating,3,Pass
4955,4955,2026-07-20,Solder Defect,14,Pass
4956,4956,2026-07-20,Solder Defect,14,Pass
4957,4957,2026-07-20,Solder Defect,7,Pass
4958,4958,2026-07-20,Component Misplacement,14,Pass
4959,4959,2026-07-20,PCB Damage,6,Pass
4960,4960,2026-07-20,Overheating,19,Fail
4961,4961,2026-07-20,Component Misplacement,14,Pass
4962,4962,2026-07-20,Overheating,9,Pass
4963,4963,2026-07-20,PCB Damage,7,Pass
4964,4964,2026-07-20,Component Misplacement,13,Pass
4965,4965,2026-07-20,Overheating,10,Pass
4966,4966,2026-07-21,Component Misplacement,15,Fail
4967,4967,2026-07-21,Solder Defect,3,Pass
4968,4968,2026-07-21,Missing Component,14,Pass
4969,4969,2026-07-21,Overheating,8,Pass
4970,4970,2026-07-21,Overheating,3,Pass
4971,4971,2026-07-21,Solder Defect,13,Pass
4972,4972,2026-07-21,Missing Component,11,Pass
4973,4973,2026-07-21,Component Misplacement,3,Pass
4974,4974,2026-07-21,Missing Component,7,Pass
4975,4975,2026-07-21,Component Misplacement,11,Pass
4976,4976,2026-07-21,PCB Damage,13,Pass
4977,4977,2026-07-21,Solder Defect,6,Pass
4978,4978,2026-07-21,Component Misplacement,6,Pass
4979,4979,2026-07-21,PCB Damage,4,Pass
4980,4980,2026-07-21,Solder Defect,8,Pass
4981,4981,2026-07-22,Solder Defect,14,Pass
4982,4982,2026-07-22,Overheating,24,Fail
4983,4983,2026-07-22,Solder Defect,3,Pass
4984,4984,2026-07-22,Missing Component,24,Fail
4985,4985,2026-07-22,Missing Component,5,Pass
4986,4986,2026-07-22,Component Misplacement,19,Fail
4987,4987,2026-07-22,PCB Damage,5,Pass
4988,4988,2026-07-22,Component Misplacement,10,Pass
4989,4989,2026-07-22,Missing Component,24,Fail
4990,4990,2026-07-22,Missing Component,11,Pass
4991,4991,2026-07-22,Overheating,4,Pass
4992,4992,2026-07-22,Missing Component,5,Pass
4993,4993,2026-07-22,Component Misplacement,7,Pass
4994,4994,2026-07-22,Overheating,4,Pass
4995,4995,2026-07-22,PCB Damage,12,Pass
4996,4996,2026-07-23,PCB Damage,16,Fail
4997,4997,2026-07-23,Solder Defect,17,Fail
4998,4998,2026-07-23,PCB Damage,6,Pass
4999,4999,2026-07-23,PCB Damage,5,Pass
5000,5000,2026-07-23,Missing Component,8,Pass
5001,5001,2026-07-23,Overheating,16,Fail
5002,5002,2026-07-23,PCB Damage,9,Pass
5003,5003,2026-07-23,Missing Component,22,Fail
5004,5004,2026-07-23,Overheating,2,Pass
5005,5005,2026-07-23,Component Misplacement,23,Fail
5006,5006,2026-07-23,Overheating,5,Pass
5007,5007,2026-07-23,Component Misplacement,10,Pass
5008,5008,2026-07-23,Missing Component,7,Pass
5009,5009,2026-07-23,PCB Damage,4,Pass
5010,5010,2026-07-23,Solder Defect,2,Pass
5011,5011,2026-07-24,PCB Damage,12,Pass
5012,5012,2026-07-24,Missing Component,5,Pass
5013,5013,2026-07-24,Missing Component,6,Pass
5014,5014,2026-07-24,Component Misplacement,5,Pass
5015,5015,2026-07-24,Solder Defect,5,Pass
5016,5016,2026-07-24,Component Misplacement,8,Pass
5017,5017,2026-07-24,Missing Component,22,Fail
5018,5018,2026-07-24,Component Misplacement,10,Pass
5019,5019,2026-07-24,Missing Component,8,Pass
5020,5020,2026-07-24,Overheating,14,Pass
5021,5021,2026-07-24,PCB Damage,5,Pass
5022,5022,2026-07-24,Missing Component,2,Pass
5023,5023,2026-07-24,Overheating,13,Pass
5024,5024,2026-07-24,Overheating,4,Pass
5025,5025,2026-07-24,Solder Defect,23,Fail
5026,5026,2026-07-25,Missing Component,9,Pass
5027,5027,2026-07-25,Overheating,7,Pass
5028,5028,2026-07-25,Component Misplacement,6,Pass
5029,5029,2026-07-25,Component Misplacement,8,Pass
5030,5030,2026-07-25,PCB Damage,4,Pass
5031,5031,2026-07-25,PCB Damage,12,Pass
5032,5032,2026-07-25,Missing Component,13,Pass
5033,5033,2026-07-25,Solder Defect,7,Pass
5034,5034,2026-07-25,Component Misplacement,2,Pass
5035,5035,2026-07-25,Component Misplacement,13,Pass
5036,5036,2026-07-25,PCB Damage,3,Pass
5037,5037,2026-07-25,Missing Component,15,Fail
5038,5038,2026-07-25,Solder Defect,9,Pass
5039,5039,2026-07-25,Solder Defect,6,Pass
5040,5040,2026-07-25,Overheating,14,Pass
5041,5041,2026-07-26,Missing Component,9,Pass
5042,5042,2026-07-26,Solder Defect,18,Fail
5043,5043,2026-07-26,PCB Damage,14,Pass
5044,5044,2026-07-26,Solder Defect,6,Pass
5045,5045,2026-07-26,Component Misplacement,3,Pass
5046,5046,2026-07-26,Solder Defect,3,Pass
5047,5047,2026-07-26,Component Misplacement,9,Pass
5048,5048,2026-07-26,Missing Component,16,Fail
5049,5049,2026-07-26,Solder Defect,1,Pass
5050,5050,2026-07-26,Solder Defect,19,Fail
5051,5051,2026-07-26,Solder Defect,3,Pass
5052,5052,2026-07-26,Overheating,5,Pass
5053,5053,2026-07-26,Overheating,23,Fail
5054,5054,2026-07-26,Missing Component,7,Pass
5055,5055,2026-07-26,Component Misplacement,5,Pass
5056,5056,2026-07-27,Overheating,8,Pass
5057,5057,2026-07-27,Solder Defect,12,Pass
5058,5058,2026-07-27,Component Misplacement,13,Pass
5059,5059,2026-07-27,PCB Damage,5,Pass
5060,5060,2026-07-27,PCB Damage,10,Pass
5061,5061,2026-07-27,Solder Defect,4,Pass
5062,5062,2026-07-27,Component Misplacement,9,Pass
5063,5063,2026-07-27,Solder Defect,11,Pass
5064,5064,2026-07-27,Overheating,4,Pass
5065,5065,2026-07-27,Missing Component,14,Pass
5066,5066,2026-07-27,Missing Component,9,Pass
5067,5067,2026-07-27,Overheating,22,Fail
5068,5068,2026-07-27,Missing Component,5,Pass
5069,5069,2026-07-27,PCB Damage,2,Pass
5070,5070,2026-07-27,Solder Defect,6,Pass
5071,5071,2026-07-28,Missing Component,15,Fail
5072,5072,2026-07-28,Overheating,8,Pass
5073,5073,2026-07-28,PCB Damage,15,Fail
5074,5074,2026-07-28,PCB Damage,24,Fail
5075,5075,2026-07-28,Overheating,6,Pass
5076,5076,2026-07-28,Component Misplacement,12,Pass
5077,5077,2026-07-28,Missing Component,6,Pass
5078,5078,2026-07-28,PCB Damage,11,Pass
5079,5079,2026-07-28,Component Misplacement,2,Pass
5080,5080,2026-07-28,Missing Component,23,Fail
5081,5081,2026-07-28,Component Misplacement,4,Pass
5082,5082,2026-07-28,Solder Defect,13,Pass
5083,5083,2026-07-28,Component Misplacement,17,Fail
5084,5084,2026-07-28,Overheating,21,Fail
5085,5085,2026-07-28,Missing Component,13,Pass
5086,5086,2026-07-29,Missing Component,5,Pass
5087,5087,2026-07-29,PCB Damage,2,Pass
5088,5088,2026-07-29,Missing Component,9,Pass
5089,5089,2026-07-29,Missing Component,3,Pass
5090,5090,2026-07-29,Missing Component,6,Pass
5091,5091,2026-07-29,Missing Component,7,Pass
5092,5092,2026-07-29,Overheating,8,Pass
5093,5093,2026-07-29,Overheating,15,Fail
5094,5094,2026-07-29,Overheating,7,Pass
5095,5095,2026-07-29,Component Misplacement,8,Pass
5096,5096,2026-07-29,Component Misplacement,13,Pass
5097,5097,2026-07-29,Missing Component,17,Fail
5098,5098,2026-07-29,Missing Component,12,Pass
5099,5099,2026-07-29,Overheating,5,Pass
5100,5100,2026-07-29,PCB Damage,14,Pass
5101,5101,2026-07-30,Overheating,4,Pass
5102,5102,2026-07-30,Missing Component,14,Pass
5103,5103,2026-07-30,PCB Damage,8,Pass
5104,5104,2026-07-30,Overheating,5,Pass
5105,5105,2026-07-30,Component Misplacement,22,Fail
5106,5106,2026-07-30,Missing Component,4,Pass
5107,5107,2026-07-30,PCB Damage,1,Pass
5108,5108,2026-07-30,PCB Damage,10,Pass
5109,5109,2026-07-30,Missing Component,17,Fail
5110,5110,2026-07-30,PCB Damage,19,Fail
5111,5111,2026-07-30,Overheating,8,Pass
5112,5112,2026-07-30,Component Misplacement,23,Fail
5113,5113,2026-07-30,Overheating,5,Pass
5114,5114,2026-07-30,Component Misplacement,17,Fail
5115,5115,2026-07-30,Solder Defect,17,Fail
5116,5116,2026-07-31,Overheating,4,Pass
5117,5117,2026-07-31,Overheating,13,Pass
5118,5118,2026-07-31,PCB Damage,8,Pass
5119,5119,2026-07-31,Overheating,11,Pass
5120,5120,2026-07-31,Solder Defect,6,Pass
5121,5121,2026-07-31,PCB Damage,13,Pass
5122,5122,2026-07-31,Missing Component,10,Pass
5123,5123,2026-07-31,Component Misplacement,8,Pass
5124,5124,2026-07-31,Overheating,22,Fail
5125,5125,2026-07-31,PCB Damage,12,Pass
5126,5126,2026-07-31,Overheating,13,Pass
5127,5127,2026-07-31,Missing Component,11,Pass
5128,5128,2026-07-31,PCB Damage,23,Fail
5129,5129,2026-07-31,Missing Component,18,Fail
5130,5130,2026-07-31,PCB Damage,6,Pass
5131,5131,2026-08-01,Component Misplacement,2,Pass
5132,5132,2026-08-01,PCB Damage,10,Pass
5133,5133,2026-08-01,PCB Damage,7,Pass
5134,5134,2026-08-01,PCB Damage,13,Pass
5135,5135,2026-08-01,Missing Component,19,Fail
5136,5136,2026-08-01,Solder Defect,7,Pass
5137,5137,2026-08-01,PCB Damage,9,Pass
5138,5138,2026-08-01,Solder Defect,13,Pass
5139,5139,2026-08-01,Overheating,22,Fail
5140,5140,2026-08-01,Overheating,10,Pass
5141,5141,2026-08-01,Overheating,13,Pass
5142,5142,2026-08-01,Missing Component,4,Pass
5143,5143,2026-08-01,Overheating,6,Pass
5144,5144,2026-08-01,Missing Component,22,Fail
5145,5145,2026-08-01,Missing Component,22,Fail
5146,5146,2026-08-02,PCB Damage,9,Pass
5147,5147,2026-08-02,PCB Damage,7,Pass
5148,5148,2026-08-02,Solder Defect,18,Fail
5149,5149,2026-08-02,Overheating,21,Fail
5150,5150,2026-08-02,PCB Damage,9,Pass
5151,5151,2026-08-02,Component Misplacement,10,Pass
5152,5152,2026-08-02,Overheating,2,Pass
5153,5153,2026-08-02,PCB Damage,11,Pass
5154,5154,2026-08-02,Component Misplacement,3,Pass
5155,5155,2026-08-02,PCB Damage,20,Fail
5156,5156,2026-08-02,Solder Defect,3,Pass
5157,5157,2026-08-02,Solder Defect,4,Pass
5158,5158,2026-08-02,Component Misplacement,2,Pass
5159,5159,2026-08-02,Component Misplacement,7,Pass
5160,5160,2026-08-02,Component Misplacement,7,Pass
5161,5161,2026-08-03,Overheating,9,Pass
5162,5162,2026-08-03,Missing Component,7,Pass
5163,5163,2026-08-03,PCB Damage,10,Pass
5164,5164,2026-08-03,Overheating,14,Pass
5165,5165,2026-08-03,Missing Component,8,Pass
5166,5166,2026-08-03,Missing Component,2,Pass
5167,5167,2026-08-03,Solder Defect,1,Pass
5168,5168,2026-08-03,Overheating,16,Fail
5169,5169,2026-08-03,Missing Component,2,Pass
5170,5170,2026-08-03,Solder Defect,6,Pass
5171,5171,2026-08-03,Missing Component,18,Fail
5172,5172,2026-08-03,PCB Damage,26,Fail
5173,5173,2026-08-03,Component Misplacement,17,Fail
5174,5174,2026-08-03,PCB Damage,21,Fail
5175,5175,2026-08-03,Missing Component,12,Pass
5176,5176,2026-08-04,PCB Damage,12,Pass
5177,5177,2026-08-04,Overheating,18,Fail
5178,5178,2026-08-04,Missing Component,1,Pass
5179,5179,2026-08-04,PCB Damage,6,Pass
5180,5180,2026-08-04,PCB Damage,11,Pass
5181,5181,2026-08-04,Solder Defect,17,Fail
5182,5182,2026-08-04,Solder Defect,3,Pass
5183,5183,2026-08-04,Missing Component,11,Pass
5184,5184,2026-08-04,Component Misplacement,6,Pass
5185,5185,2026-08-04,Solder Defect,2,Pass
5186,5186,2026-08-04,Overheating,23,Fail
5187,5187,2026-08-04,Component Misplacement,11,Pass
5188,5188,2026-08-04,Overheating,6,Pass
5189,5189,2026-08-04,PCB Damage,8,Pass
5190,5190,2026-08-04,Solder Defect,22,Fail
5191,5191,2026-08-05,Component Misplacement,5,Pass
5192,5192,2026-08-05,Missing Component,6,Pass
5193,5193,2026-08-05,PCB Damage,26,Fail
5194,5194,2026-08-05,PCB Damage,26,Fail
5195,5195,2026-08-05,Component Misplacement,11,Pass
5196,5196,2026-08-05,Component Misplacement,4,Pass
5197,5197,2026-08-05,PCB Damage,5,Pass
5198,5198,2026-08-05,Overheating,9,Pass
5199,5199,2026-08-05,Missing Component,6,Pass
5200,5200,2026-08-05,Component Misplacement,11,Pass
5201,5201,2026-08-05,Component Misplacement,21,Fail
5202,5202,2026-08-05,PCB Damage,11,Pass
5203,5203,2026-08-05,Component Misplacement,2,Pass
5204,5204,2026-08-05,Overheating,3,Pass
5205,5205,2026-08-05,Overheating,7,Pass
5206,5206,2026-08-06,PCB Damage,8,Pass
5207,5207,2026-08-06,Solder Defect,9,Pass
5208,5208,2026-08-06,Overheating,13,Pass
5209,5209,2026-08-06,Solder Defect,7,Pass
5210,5210,2026-08-06,Component Misplacement,7,Pass
5211,5211,2026-08-06,Missing Component,3,Pass
5212,5212,2026-08-06,PCB Damage,3,Pass
5213,5213,2026-08-06,Component Misplacement,8,Pass
5214,5214,2026-08-06,PCB Damage,8,Pass
5215,5215,2026-08-06,Missing Component,13,Pass
5216,5216,2026-08-06,Solder Defect,9,Pass
5217,5217,2026-08-06,Solder Defect,22,Fail
5218,5218,2026-08-06,PCB Damage,13,Pass
5219,5219,2026-08-06,Solder Defect,15,Fail
5220,5220,2026-08-06,PCB Damage,8,Pass
5221,5221,2026-08-07,Overheating,6,Pass
5222,5222,2026-08-07,Component Misplacement,3,Pass
5223,5223,2026-08-07,Solder Defect,17,Fail
5224,5224,2026-08-07,Missing Component,6,Pass
5225,5225,2026-08-07,Missing Component,20,Fail
5226,5226,2026-08-07,Solder Defect,18,Fail
5227,5227,2026-08-07,PCB Damage,15,Fail
5228,5228,2026-08-07,Overheating,13,Pass
5229,5229,2026-08-07,Missing Component,12,Pass
5230,5230,2026-08-07,Solder Defect,9,Pass
5231,5231,2026-08-07,Missing Component,11,Pass
5232,5232,2026-08-07,Solder Defect,2,Pass
5233,5233,2026-08-07,Solder Defect,6,Pass
5234,5234,2026-08-07,Solder Defect,13,Pass
5235,5235,2026-08-07,PCB Damage,4,Pass
5236,5236,2026-08-08,Solder Defect,8,Pass
5237,5237,2026-08-08,Missing Component,4,Pass
5238,5238,2026-08-08,Overheating,6,Pass
5239,5239,2026-08-08,Overheating,19,Fail
5240,5240,2026-08-08,Component Misplacement,6,Pass
5241,5241,2026-08-08,Overheating,9,Pass
5242,5242,2026-08-08,PCB Damage,13,Pass
5243,5243,2026-08-08,Overheating,9,Pass
5244,5244,2026-08-08,Missing Component,23,Fail
5245,5245,2026-08-08,Component Misplacement,21,Fail
5246,5246,2026-08-08,Overheating,27,Fail
5247,5247,2026-08-08,Overheating,8,Pass
5248,5248,2026-08-08,Missing Component,20,Fail
5249,5249,2026-08-08,PCB Damage,12,Pass
5250,5250,2026-08-08,Missing Component,16,Fail
5251,5251,2026-08-09,Component Misplacement,22,Fail
5252,5252,2026-08-09,Component Misplacement,8,Pass
5253,5253,2026-08-09,Solder Defect,6,Pass
5254,5254,2026-08-09,PCB Damage,7,Pass
5255,5255,2026-08-09,Missing Component,13,Pass
5256,5256,2026-08-09,Missing Component,3,Pass
5257,5257,2026-08-09,Overheating,4,Pass
5258,5258,2026-08-09,Component Misplacement,1,Pass
5259,5259,2026-08-09,PCB Damage,25,Fail
5260,5260,2026-08-09,Solder Defect,9,Pass
5261,5261,2026-08-09,Overheating,20,Fail
5262,5262,2026-08-09,Solder Defect,11,Pass
5263,5263,2026-08-09,Component Misplacement,15,Fail
5264,5264,2026-08-09,Missing Component,11,Pass
5265,5265,2026-08-09,Overheating,4,Pass
5266,5266,2026-08-10,Missing Component,1,Pass
5267,5267,2026-08-10,Solder Defect,7,Pass
5268,5268,2026-08-10,Component Misplacement,9,Pass
